date_month,localizacao
2024-01-09,"SÃO JOÃO DA PONTE, MINAS GERAIS"
2024-01-09,"PRATA, MINAS GERAIS"
2024-01-09,"ITAPAGIPE, MINAS GERAIS"
2024-01-09,"CONCEIÇÃO DAS ALAGOAS, MINAS GERAIS"
2024-01-09,"FERNÃO, SÃO PAULO"
2024-01-09,"IPUÃ, SÃO PAULO"
2024-01-09,"NUPORANGA, SÃO PAULO"
2024-01-09,"PEDERNEIRAS, SÃO PAULO"
2024-01-09,"IGARAPAVA, SÃO PAULO"
2024-01-09,"PATROCÍNIO PAULISTA, SÃO PAULO"
2024-01-09,"SÃO SIMÃO, SÃO PAULO"
2024-01-09,"BROTAS, SÃO PAULO"
2024-01-09,"DOIS CÓRREGOS, SÃO PAULO"
2024-01-09,"COXIM, MATO GROSSO DO SUL"
2024-01-09,"SONORA, MATO GROSSO DO SUL"
2024-01-09,"PEDRO GOMES, MATO GROSSO DO SUL"
2024-01-09,"SÃO GABRIEL DO OESTE, MATO GROSSO DO SUL"
2024-01-09,"PARAÍSO DAS ÁGUAS, MATO GROSSO DO SUL"
2024-01-09,"CHAPADÃO DO SUL, MATO GROSSO DO SUL"
2024-01-09,"CAMPO NOVO DO PARECIS, MATO GROSSO"
2024-01-09,"JUSCIMEIRA, MATO GROSSO"
2024-01-09,"SANTO ANTÔNIO DO LEVERGER, MATO GROSSO"
2024-01-09,"ALTO GARÇAS, MATO GROSSO"
2024-01-09,"DIAMANTINO, MATO GROSSO"
2024-01-09,"NOVA CRIXÁS, GOIÁS"
2024-01-09,"SERRANÓPOLIS, GOIÁS"
2024-01-09,"VILA PROPÍCIO, GOIÁS"
2024-01-09,"CAMPOS BELOS, GOIÁS"
2024-01-09,"MINEIROS, GOIÁS"
2024-01-09,"CAIAPÔNIA, GOIÁS"
2024-01-09,"QUIRINÓPOLIS, GOIÁS"
2024-01-09,"RIO VERDE, GOIÁS"
2024-01-10,"PRESIDENTE KENNEDY, TOCANTINS"
2024-01-10,"PONTE ALTA DO TOCANTINS, TOCANTINS"
2024-01-10,"BRASILÂNDIA DO TOCANTINS, TOCANTINS"
2024-01-10,"RECURSOLÂNDIA, TOCANTINS"
2024-01-10,"FEIRA NOVA DO MARANHÃO, MARANHÃO"
2024-01-10,"PERITORÓ, MARANHÃO"
2024-01-10,"RIACHÃO, MARANHÃO"
2024-01-10,"LAGOA DO MATO, MARANHÃO"
2024-01-10,"SANTO AMARO DO MARANHÃO, MARANHÃO"
2024-01-10,"GONÇALVES DIAS, MARANHÃO"
2024-01-10,"LAGO DA PEDRA, MARANHÃO"
2024-01-10,"NOVA COLINAS, MARANHÃO"
2024-01-10,"AFONSO CUNHA, MARANHÃO"
2024-01-10,"HUMBERTO DE CAMPOS, MARANHÃO"
2024-01-10,"GOVERNADOR ARCHER, MARANHÃO"
2024-01-10,"ÁGUA DOCE DO MARANHÃO, MARANHÃO"
2024-01-10,"BARREIRINHAS, MARANHÃO"
2024-01-10,"PAULO RAMOS, MARANHÃO"
2024-01-10,"TIMON, MARANHÃO"
2024-01-10,"MORROS, MARANHÃO"
2024-01-10,"TUTÓIA, MARANHÃO"
2024-01-10,"MIGUEL ALVES, PIAUÍ"
2024-01-10,"CURRAIS, PIAUÍ"
2024-01-10,"MONTE ALEGRE DO PIAUÍ, PIAUÍ"
2024-01-10,"DEMERVAL LOBÃO, PIAUÍ"
2024-01-10,"PARNAÍBA, PIAUÍ"
2024-01-10,"CRISTÓPOLIS, BAHIA"
2024-01-10,"SERRA DOURADA, BAHIA"
2024-01-10,"BARREIRAS, BAHIA"
2024-01-10,"IUIU, BAHIA"
2024-01-10,"MONTES CLAROS, MINAS GERAIS"
2024-01-10,"FRANCISCO SÁ, MINAS GERAIS"
2024-01-10,"TAMBAÚ, SÃO PAULO"
2024-01-10,"ITAPEVA, SÃO PAULO"
2024-01-10,"PIRATININGA, SÃO PAULO"
2024-01-10,"CAMAPUÃ, MATO GROSSO DO SUL"
2024-01-10,"COSTA RICA, MATO GROSSO DO SUL"
2024-01-10,"JUSCIMEIRA, MATO GROSSO"
2024-01-10,"POXORÉU, MATO GROSSO"
2024-01-10,"PORTEIRÃO, GOIÁS"
2024-01-10,"GUARANI DE GOIÁS, GOIÁS"
2024-01-10,"APORÉ, GOIÁS"
2024-01-10,"SANCLERLÂNDIA, GOIÁS"
2024-01-10,"RIO VERDE, GOIÁS"
2024-01-11,"PEDRO AFONSO, TOCANTINS"
2024-01-11,"MATEIROS, TOCANTINS"
2024-01-11,"RIO DA CONCEIÇÃO, TOCANTINS"
2024-01-11,"JUARINA, TOCANTINS"
2024-01-11,"GUARAÍ, TOCANTINS"
2024-01-11,"FEIRA NOVA DO MARANHÃO, MARANHÃO"
2024-01-11,"CODÓ, MARANHÃO"
2024-01-11,"PERITORÓ, MARANHÃO"
2024-01-11,"RIACHÃO, MARANHÃO"
2024-01-11,"LAGOA DO MATO, MARANHÃO"
2024-01-11,"BREJO, MARANHÃO"
2024-01-11,"SANTO ANTÔNIO DOS LOPES, MARANHÃO"
2024-01-11,"CACHOEIRA GRANDE, MARANHÃO"
2024-01-11,"LIMA CAMPOS, MARANHÃO"
2024-01-11,"CHAPADINHA, MARANHÃO"
2024-01-11,"ARAIOSES, MARANHÃO"
2024-01-11,"URUÇUÍ, PIAUÍ"
2024-01-11,"SANTA FILOMENA, PIAUÍ"
2024-01-11,"PARNAÍBA, PIAUÍ"
2024-01-11,"ANGICAL, BAHIA"
2024-01-11,"BAIANÓPOLIS, BAHIA"
2024-01-11,"PONTO CHIQUE, MINAS GERAIS"
2024-01-11,"SÃO FRANCISCO, MINAS GERAIS"
2024-01-11,"BURITIZEIRO, MINAS GERAIS"
2024-01-11,"ABAETÉ, MINAS GERAIS"
2024-01-11,"JOÃO PINHEIRO, MINAS GERAIS"
2024-01-11,"TAPIRA, MINAS GERAIS"
2024-01-11,"POMPÉU, MINAS GERAIS"
2024-01-11,"SÃO JOÃO DA LAGOA, MINAS GERAIS"
2024-01-11,"JOAQUIM FELÍCIO, MINAS GERAIS"
2024-01-11,"VAZANTE, MINAS GERAIS"
2024-01-11,"CLARO DOS POÇÕES, MINAS GERAIS"
2024-01-11,"CAMAPUÃ, MATO GROSSO DO SUL"
2024-01-11,"CHAPADÃO DO SUL, MATO GROSSO DO SUL"
2024-01-11,"COSTA RICA, MATO GROSSO DO SUL"
2024-01-11,"POCONÉ, MATO GROSSO"
2024-01-11,"CÁCERES, MATO GROSSO"
2024-01-12,"DUERÉ, TOCANTINS"
2024-01-12,"PALMEIRÓPOLIS, TOCANTINS"
2024-01-12,"ALMAS, TOCANTINS"
2024-01-12,"TAGUATINGA, TOCANTINS"
2024-01-12,"ALVORADA, TOCANTINS"
2024-01-12,"SANTA RITA DO TOCANTINS, TOCANTINS"
2024-01-12,"MARIANÓPOLIS DO TOCANTINS, TOCANTINS"
2024-01-12,"PEIXE, TOCANTINS"
2024-01-12,"ABREULÂNDIA, TOCANTINS"
2024-01-12,"NOVO ACORDO, TOCANTINS"
2024-01-12,"FORMOSO DO ARAGUAIA, TOCANTINS"
2024-01-12,"PORTO NACIONAL, TOCANTINS"
2024-01-12,"CASEARA, TOCANTINS"
2024-01-12,"RIO SONO, TOCANTINS"
2024-01-12,"PIUM, TOCANTINS"
2024-01-12,"SÃO JOÃO DO SOTER, MARANHÃO"
2024-01-12,"AFONSO CUNHA, MARANHÃO"
2024-01-12,"ESPERANTINÓPOLIS, MARANHÃO"
2024-01-12,"BOM JESUS, PIAUÍ"
2024-01-12,"BAIXA GRANDE DO RIBEIRO, PIAUÍ"
2024-01-12,"CURIMATÁ, PIAUÍ"
2024-01-12,"RIACHO FRIO, PIAUÍ"
2024-01-12,"CRISTALÂNDIA DO PIAUÍ, PIAUÍ"
2024-01-12,"URUÇUÍ, PIAUÍ"
2024-01-12,"ALVORADA DO GURGUÉIA, PIAUÍ"
2024-01-12,"SANTA FILOMENA, PIAUÍ"
2024-01-12,"REDENÇÃO DO GURGUÉIA, PIAUÍ"
2024-01-12,"MANOEL EMÍDIO, PIAUÍ"
2024-01-12,"CRISTÓPOLIS, BAHIA"
2024-01-12,"ANGICAL, BAHIA"
2024-01-12,"BARREIRAS, BAHIA"
2024-01-12,"COCOS, BAHIA"
2024-01-12,"WANDERLEY, BAHIA"
2024-01-12,"SÃO FRANCISCO, MINAS GERAIS"
2024-01-12,"BURITIZEIRO, MINAS GERAIS"
2024-01-12,"SÃO ROMÃO, MINAS GERAIS"
2024-01-12,"JOÃO PINHEIRO, MINAS GERAIS"
2024-01-12,"UBERABA, MINAS GERAIS"
2024-01-12,"FRUTAL, MINAS GERAIS"
2024-01-12,"BAMBUÍ, MINAS GERAIS"
2024-01-12,"CAMPINA VERDE, MINAS GERAIS"
2024-01-12,"JUVENÍLIA, MINAS GERAIS"
2024-01-12,"DIAMANTINA, MINAS GERAIS"
2024-01-12,"CONCEIÇÃO DAS ALAGOAS, MINAS GERAIS"
2024-01-12,"PARACATU, MINAS GERAIS"
2024-01-12,"COLÔMBIA, SÃO PAULO"
2024-01-12,"ICÉM, SÃO PAULO"
2024-01-12,"BARRETOS, SÃO PAULO"
2024-01-12,"RIBEIRÃO PRETO, SÃO PAULO"
2024-01-12,"BROTAS, SÃO PAULO"
2024-01-12,"CAMPO GRANDE, MATO GROSSO DO SUL"
2024-01-12,"COCALINHO, MATO GROSSO"
2024-01-12,"SANTA TEREZINHA, MATO GROSSO"
2024-01-12,"PORTO ALEGRE DO NORTE, MATO GROSSO"
2024-01-12,"ARAGUAIANA, MATO GROSSO"
2024-01-12,"BARRO ALTO, GOIÁS"
2024-01-12,"GUARANI DE GOIÁS, GOIÁS"
2024-01-12,"SENADOR CANEDO, GOIÁS"
2024-01-12,"SÃO MIGUEL DO ARAGUAIA, GOIÁS"
2024-01-12,"NOVA CRIXÁS, GOIÁS"
2024-01-12,"SANTA RITA DO NOVO DESTINO, GOIÁS"
2024-01-12,"GOIÂNIA, GOIÁS"
2024-01-12,"SÃO JOÃO D'ALIANÇA, GOIÁS"
2024-01-12,"NOVA ROMA, GOIÁS"
2024-01-12,"FORMOSA, GOIÁS"
2024-01-12,"POSSE, GOIÁS"
2024-01-13,"PEIXE, TOCANTINS"
2024-01-13,"NOVO ACORDO, TOCANTINS"
2024-01-13,"GURUPI, TOCANTINS"
2024-01-13,"CASEARA, TOCANTINS"
2024-01-13,"PARANÃ, TOCANTINS"
2024-01-13,"LAGOA DO MATO, MARANHÃO"
2024-01-13,"LORETO, MARANHÃO"
2024-01-13,"SANTA LUZ, PIAUÍ"
2024-01-13,"BOM JESUS, PIAUÍ"
2024-01-13,"CURIMATÁ, PIAUÍ"
2024-01-13,"CURRAIS, PIAUÍ"
2024-01-13,"PARNAGUÁ, PIAUÍ"
2024-01-13,"FORMOSA DO RIO PRETO, BAHIA"
2024-01-13,"BARREIRAS, BAHIA"
2024-01-13,"JABORANDI, BAHIA"
2024-01-13,"SÃO JOÃO DA LAGOA, MINAS GERAIS"
2024-01-13,"ANASTÁCIO, MATO GROSSO DO SUL"
2024-01-13,"MIRANDA, MATO GROSSO DO SUL"
2024-01-13,"NOVA ANDRADINA, MATO GROSSO DO SUL"
2024-01-13,"POXORÉU, MATO GROSSO"
2024-01-13,"SAPEZAL, MATO GROSSO"
2024-01-13,"COMODORO, MATO GROSSO"
2024-01-13,"DOM AQUINO, MATO GROSSO"
2024-01-13,"TANGARÁ DA SERRA, MATO GROSSO"
2024-01-13,"BARRO ALTO, GOIÁS"
2024-01-13,"MATRINCHÃ, GOIÁS"
2024-01-13,"CAVALCANTE, GOIÁS"
2024-01-13,"ARUANÃ, GOIÁS"
2024-01-13,"SIMOLÂNDIA, GOIÁS"
2024-01-13,"SÍTIO D'ABADIA, GOIÁS"
2024-01-13,"MINAÇU, GOIÁS"
2024-01-13,"PALESTINA DE GOIÁS, GOIÁS"
2024-01-13,"QUIRINÓPOLIS, GOIÁS"
2024-01-13,"PORANGATU, GOIÁS"
2024-01-13,"TERESINA DE GOIÁS, GOIÁS"
2024-01-13,"SÃO DOMINGOS, GOIÁS"
2024-01-14,"DUERÉ, TOCANTINS"
2024-01-14,"SÃO FÉLIX DO TOCANTINS, TOCANTINS"
2024-01-14,"PEIXE, TOCANTINS"
2024-01-14,"CAMPOS LINDOS, TOCANTINS"
2024-01-14,"ITACAJÁ, TOCANTINS"
2024-01-14,"GURUPI, TOCANTINS"
2024-01-14,"CODÓ, MARANHÃO"
2024-01-14,"SENADOR LA ROCQUE, MARANHÃO"
2024-01-14,"PERITORÓ, MARANHÃO"
2024-01-14,"TUNTUM, MARANHÃO"
2024-01-14,"LAGOA DO MATO, MARANHÃO"
2024-01-14,"AMARANTE DO MARANHÃO, MARANHÃO"
2024-01-14,"BALSAS, MARANHÃO"
2024-01-14,"CHAPADINHA, MARANHÃO"
2024-01-14,"GRAJAÚ, MARANHÃO"
2024-01-14,"SEBASTIÃO BARROS, PIAUÍ"
2024-01-14,"CURRAIS, PIAUÍ"
2024-01-14,"ALVORADA DO GURGUÉIA, PIAUÍ"
2024-01-14,"RIBEIRO GONÇALVES, PIAUÍ"
2024-01-14,"MONTE ALEGRE DO PIAUÍ, PIAUÍ"
2024-01-14,"PALMEIRA DO PIAUÍ, PIAUÍ"
2024-01-14,"REDENÇÃO DO GURGUÉIA, PIAUÍ"
2024-01-14,"SÃO DESIDÉRIO, BAHIA"
2024-01-14,"FORMOSA DO RIO PRETO, BAHIA"
2024-01-14,"LIMEIRA DO OESTE, MINAS GERAIS"
2024-01-14,"FRUTAL, MINAS GERAIS"
2024-01-14,"BRASILÂNDIA DE MINAS, MINAS GERAIS"
2024-01-14,"PERDIZES, MINAS GERAIS"
2024-01-14,"COLÔMBIA, SÃO PAULO"
2024-01-14,"MACATUBA, SÃO PAULO"
2024-01-14,"BARRETOS, SÃO PAULO"
2024-01-14,"SANTO ANTÔNIO DE POSSE, SÃO PAULO"
2024-01-14,"ALTAIR, SÃO PAULO"
2024-01-14,"ORINDIÚVA, SÃO PAULO"
2024-01-14,"ARAMINA, SÃO PAULO"
2024-01-14,"AVAÍ, SÃO PAULO"
2024-01-14,"TABATINGA, SÃO PAULO"
2024-01-14,"VIRADOURO, SÃO PAULO"
2024-01-14,"SÃO JOAQUIM DA BARRA, SÃO PAULO"
2024-01-14,"PORTO MURTINHO, MATO GROSSO DO SUL"
2024-01-14,"GUIA LOPES DA LAGUNA, MATO GROSSO DO SUL"
2024-01-14,"BELA VISTA, MATO GROSSO DO SUL"
2024-01-14,"PARAÍSO DAS ÁGUAS, MATO GROSSO DO SUL"
2024-01-14,"CORUMBÁ, MATO GROSSO DO SUL"
2024-01-14,"BONITO, MATO GROSSO DO SUL"
2024-01-14,"NIOAQUE, MATO GROSSO DO SUL"
2024-01-14,"BOM JESUS DO ARAGUAIA, MATO GROSSO"
2024-01-14,"CAMPO NOVO DO PARECIS, MATO GROSSO"
2024-01-14,"SANTA RITA DO TRIVELATO, MATO GROSSO"
2024-01-14,"POCONÉ, MATO GROSSO"
2024-01-14,"PRIMAVERA DO LESTE, MATO GROSSO"
2024-01-14,"RONDONÓPOLIS, MATO GROSSO"
2024-01-14,"RIBEIRÃO CASCALHEIRA, MATO GROSSO"
2024-01-14,"JUÍNA, MATO GROSSO"
2024-01-14,"BOM JESUS DE GOIÁS, GOIÁS"
2024-01-14,"ITAJÁ, GOIÁS"
2024-01-14,"BURITI ALEGRE, GOIÁS"
2024-01-14,"QUIRINÓPOLIS, GOIÁS"
2024-01-14,"BRASÍLIA, DISTRITO FEDERAL"
2024-01-15,"CRIXÁS DO TOCANTINS, TOCANTINS"
2024-01-15,"SÃO BENTO DO TOCANTINS, TOCANTINS"
2024-01-15,"DUERÉ, TOCANTINS"
2024-01-15,"PEIXE, TOCANTINS"
2024-01-15,"PALMEIRAS DO TOCANTINS, TOCANTINS"
2024-01-15,"NOVO ACORDO, TOCANTINS"
2024-01-15,"PIUM, TOCANTINS"
2024-01-15,"CAROLINA, MARANHÃO"
2024-01-15,"FORMOSA DA SERRA NEGRA, MARANHÃO"
2024-01-15,"PERITORÓ, MARANHÃO"
2024-01-15,"GONÇALVES DIAS, MARANHÃO"
2024-01-15,"SÃO FÉLIX DE BALSAS, MARANHÃO"
2024-01-15,"SÃO JOÃO DO SOTER, MARANHÃO"
2024-01-15,"LAGO DA PEDRA, MARANHÃO"
2024-01-15,"RIBAMAR FIQUENE, MARANHÃO"
2024-01-15,"AMARANTE DO MARANHÃO, MARANHÃO"
2024-01-15,"MONTES ALTOS, MARANHÃO"
2024-01-15,"LAJEADO NOVO, MARANHÃO"
2024-01-15,"NOVA IORQUE, MARANHÃO"
2024-01-15,"GOVERNADOR EDISON LOBÃO, MARANHÃO"
2024-01-15,"DOM PEDRO, MARANHÃO"
2024-01-15,"SEBASTIÃO LEAL, PIAUÍ"
2024-01-15,"RIBEIRO GONÇALVES, PIAUÍ"
2024-01-15,"MONTE ALEGRE DO PIAUÍ, PIAUÍ"
2024-01-15,"SÃO DESIDÉRIO, BAHIA"
2024-01-15,"CATOLÂNDIA, BAHIA"
2024-01-15,"SANTA RITA DE CÁSSIA, BAHIA"
2024-01-15,"RIACHÃO DAS NEVES, BAHIA"
2024-01-15,"BARREIRAS, BAHIA"
2024-01-15,"COTEGIPE, BAHIA"
2024-01-15,"LASSANCE, MINAS GERAIS"
2024-01-15,"UNAÍ, MINAS GERAIS"
2024-01-15,"PIRAPORA, MINAS GERAIS"
2024-01-15,"DOIS CÓRREGOS, SÃO PAULO"
2024-01-15,"MIRANDA, MATO GROSSO DO SUL"
2024-01-15,"CAMPO NOVO DO PARECIS, MATO GROSSO"
2024-01-15,"NOVO SÃO JOAQUIM, MATO GROSSO"
2024-01-15,"SÃO JOSÉ DO RIO CLARO, MATO GROSSO"
2024-01-15,"CANARANA, MATO GROSSO"
2024-01-15,"NOVO SANTO ANTÔNIO, MATO GROSSO"
2024-01-15,"DIAMANTINO, MATO GROSSO"
2024-01-15,"NOVA MARINGÁ, MATO GROSSO"
2024-01-15,"RIBEIRÃO CASCALHEIRA, MATO GROSSO"
2024-01-15,"TANGARÁ DA SERRA, MATO GROSSO"
2024-01-15,"BARRO ALTO, GOIÁS"
2024-01-15,"MONTE ALEGRE DE GOIÁS, GOIÁS"
2024-01-15,"SÃO MIGUEL DO ARAGUAIA, GOIÁS"
2024-01-15,"SÃO DOMINGOS, GOIÁS"
2024-01-16,"DIANÓPOLIS, TOCANTINS"
2024-01-16,"ARAGUACEMA, TOCANTINS"
2024-01-16,"BREJINHO DE NAZARÉ, TOCANTINS"
2024-01-16,"LAGOA DA CONFUSÃO, TOCANTINS"
2024-01-16,"DUERÉ, TOCANTINS"
2024-01-16,"SANDOLÂNDIA, TOCANTINS"
2024-01-16,"ALVORADA, TOCANTINS"
2024-01-16,"SANTA RITA DO TOCANTINS, TOCANTINS"
2024-01-16,"CRISTALÂNDIA, TOCANTINS"
2024-01-16,"MARIANÓPOLIS DO TOCANTINS, TOCANTINS"
2024-01-16,"PEIXE, TOCANTINS"
2024-01-16,"CHAPADA DA NATIVIDADE, TOCANTINS"
2024-01-16,"SÃO VALÉRIO, TOCANTINS"
2024-01-16,"RIO DOS BOIS, TOCANTINS"
2024-01-16,"CARIRI DO TOCANTINS, TOCANTINS"
2024-01-16,"GOIATINS, TOCANTINS"
2024-01-16,"ARAGUAÍNA, TOCANTINS"
2024-01-16,"PIUM, TOCANTINS"
2024-01-16,"JOSELÂNDIA, MARANHÃO"
2024-01-16,"ICATU, MARANHÃO"
2024-01-16,"ALTO PARNAÍBA, MARANHÃO"
2024-01-16,"RIACHÃO, MARANHÃO"
2024-01-16,"LAGOA DO MATO, MARANHÃO"
2024-01-16,"JATOBÁ, MARANHÃO"
2024-01-16,"BALSAS, MARANHÃO"
2024-01-16,"PRIMEIRA CRUZ, MARANHÃO"
2024-01-16,"GRAJAÚ, MARANHÃO"
2024-01-16,"BAIXA GRANDE DO RIBEIRO, PIAUÍ"
2024-01-16,"PARNAGUÁ, PIAUÍ"
2024-01-16,"TERESINA, PIAUÍ"
2024-01-16,"REDENÇÃO DO GURGUÉIA, PIAUÍ"
2024-01-16,"MORRO CABEÇA NO TEMPO, PIAUÍ"
2024-01-16,"MURICI DOS PORTELAS, PIAUÍ"
2024-01-16,"SÃO DESIDÉRIO, BAHIA"
2024-01-16,"MALHADA, BAHIA"
2024-01-16,"SANTANA, BAHIA"
2024-01-16,"BREJOLÂNDIA, BAHIA"
2024-01-16,"ANGICAL, BAHIA"
2024-01-16,"BARREIRAS, BAHIA"
2024-01-16,"SÃO FÉLIX DO CORIBE, BAHIA"
2024-01-16,"CARINHANHA, BAHIA"
2024-01-16,"SANTA MARIA DA VITÓRIA, BAHIA"
2024-01-16,"JABORANDI, BAHIA"
2024-01-16,"CORINTO, MINAS GERAIS"
2024-01-16,"GUARDA-MOR, MINAS GERAIS"
2024-01-16,"BURITIZEIRO, MINAS GERAIS"
2024-01-16,"CARBONITA, MINAS GERAIS"
2024-01-16,"SÃO ROMÃO, MINAS GERAIS"
2024-01-16,"LASSANCE, MINAS GERAIS"
2024-01-16,"UBERABA, MINAS GERAIS"
2024-01-16,"PATROCÍNIO, MINAS GERAIS"
2024-01-16,"MORADA NOVA DE MINAS, MINAS GERAIS"
2024-01-16,"LAGAMAR, MINAS GERAIS"
2024-01-16,"UNAÍ, MINAS GERAIS"
2024-01-16,"SANTA FÉ DE MINAS, MINAS GERAIS"
2024-01-16,"JANAÚBA, MINAS GERAIS"
2024-01-16,"MONTES CLAROS, MINAS GERAIS"
2024-01-16,"MARTINHO CAMPOS, MINAS GERAIS"
2024-01-16,"UBERLÂNDIA, MINAS GERAIS"
2024-01-16,"PRATA, MINAS GERAIS"
2024-01-16,"FRANCISCO SÁ, MINAS GERAIS"
2024-01-16,"ROMARIA, MINAS GERAIS"
2024-01-16,"VAZANTE, MINAS GERAIS"
2024-01-16,"MONTE CARMELO, MINAS GERAIS"
2024-01-16,"ABADIA DOS DOURADOS, MINAS GERAIS"
2024-01-16,"SÃO GOTARDO, MINAS GERAIS"
2024-01-16,"ITUIUTABA, MINAS GERAIS"
2024-01-16,"SANTA VITÓRIA, MINAS GERAIS"
2024-01-16,"CAPITÃO ENÉAS, MINAS GERAIS"
2024-01-16,"MOGI MIRIM, SÃO PAULO"
2024-01-16,"GUATAPARÁ, SÃO PAULO"
2024-01-16,"SÃO SIMÃO, SÃO PAULO"
2024-01-16,"GUAÍRA, SÃO PAULO"
2024-01-16,"COSMÓPOLIS, SÃO PAULO"
2024-01-16,"SÃO CARLOS, SÃO PAULO"
2024-01-16,"SIDROLÂNDIA, MATO GROSSO DO SUL"
2024-01-16,"BELA VISTA, MATO GROSSO DO SUL"
2024-01-16,"ROCHEDO, MATO GROSSO DO SUL"
2024-01-16,"TRÊS LAGOAS, MATO GROSSO DO SUL"
2024-01-16,"NOVA ALVORADA DO SUL, MATO GROSSO DO SUL"
2024-01-16,"SELVÍRIA, MATO GROSSO DO SUL"
2024-01-16,"COSTA RICA, MATO GROSSO DO SUL"
2024-01-16,"CAMPINÁPOLIS, MATO GROSSO"
2024-01-16,"BOM JESUS DO ARAGUAIA, MATO GROSSO"
2024-01-16,"SANTA RITA DO TRIVELATO, MATO GROSSO"
2024-01-16,"ALTO BOA VISTA, MATO GROSSO"
2024-01-16,"SÃO JOSÉ DO RIO CLARO, MATO GROSSO"
2024-01-16,"CANARANA, MATO GROSSO"
2024-01-16,"PARANATINGA, MATO GROSSO"
2024-01-16,"DIAMANTINO, MATO GROSSO"
2024-01-16,"JACIARA, MATO GROSSO"
2024-01-16,"SERRA NOVA DOURADA, MATO GROSSO"
2024-01-16,"BARRA DO GARÇAS, MATO GROSSO"
2024-01-16,"GAÚCHA DO NORTE, MATO GROSSO"
2024-01-16,"BARRO ALTO, GOIÁS"
2024-01-16,"COCALZINHO DE GOIÁS, GOIÁS"
2024-01-16,"GUARANI DE GOIÁS, GOIÁS"
2024-01-16,"SIMOLÂNDIA, GOIÁS"
2024-01-16,"FLORES DE GOIÁS, GOIÁS"
2024-01-16,"EDÉIA, GOIÁS"
2024-01-16,"SÃO MIGUEL DO ARAGUAIA, GOIÁS"
2024-01-16,"CATALÃO, GOIÁS"
2024-01-16,"NOVA CRIXÁS, GOIÁS"
2024-01-16,"MUTUNÓPOLIS, GOIÁS"
2024-01-16,"CAMPINAÇU, GOIÁS"
2024-01-16,"FORMOSA, GOIÁS"
2024-01-16,"SÃO DOMINGOS, GOIÁS"
2024-01-16,"RIO VERDE, GOIÁS"
2024-01-16,"APARECIDA DE GOIÂNIA, GOIÁS"
2024-01-16,"IPAMERI, GOIÁS"
2024-01-16,"BRASÍLIA, DISTRITO FEDERAL"
2024-01-17,"ARAGUACEMA, TOCANTINS"
2024-01-17,"GOIANORTE, TOCANTINS"
2024-01-17,"PEDRO AFONSO, TOCANTINS"
2024-01-17,"NATIVIDADE, TOCANTINS"
2024-01-17,"LAGOA DA CONFUSÃO, TOCANTINS"
2024-01-17,"DUERÉ, TOCANTINS"
2024-01-17,"ALMAS, TOCANTINS"
2024-01-17,"SANDOLÂNDIA, TOCANTINS"
2024-01-17,"TAIPAS DO TOCANTINS, TOCANTINS"
2024-01-17,"SANTA RITA DO TOCANTINS, TOCANTINS"
2024-01-17,"PEIXE, TOCANTINS"
2024-01-17,"RIO DA CONCEIÇÃO, TOCANTINS"
2024-01-17,"CHAPADA DA NATIVIDADE, TOCANTINS"
2024-01-17,"JAÚ DO TOCANTINS, TOCANTINS"
2024-01-17,"PONTE ALTA DO TOCANTINS, TOCANTINS"
2024-01-17,"ABREULÂNDIA, TOCANTINS"
2024-01-17,"PUGMIL, TOCANTINS"
2024-01-17,"SÃO VALÉRIO, TOCANTINS"
2024-01-17,"PORTO NACIONAL, TOCANTINS"
2024-01-17,"SÃO SALVADOR DO TOCANTINS, TOCANTINS"
2024-01-17,"CODÓ, MARANHÃO"
2024-01-17,"PERITORÓ, MARANHÃO"
2024-01-17,"MATA ROMA, MARANHÃO"
2024-01-17,"PEDREIRAS, MARANHÃO"
2024-01-17,"TUNTUM, MARANHÃO"
2024-01-17,"SANTA FILOMENA DO MARANHÃO, MARANHÃO"
2024-01-17,"LAGOA DO MATO, MARANHÃO"
2024-01-17,"ALDEIAS ALTAS, MARANHÃO"
2024-01-17,"TIMBIRAS, MARANHÃO"
2024-01-17,"JATOBÁ, MARANHÃO"
2024-01-17,"LAGOA GRANDE DO MARANHÃO, MARANHÃO"
2024-01-17,"LAGO DA PEDRA, MARANHÃO"
2024-01-17,"SÃO JOÃO DOS PATOS, MARANHÃO"
2024-01-17,"FORTUNA, MARANHÃO"
2024-01-17,"SÃO RAIMUNDO DO DOCA BEZERRA, MARANHÃO"
2024-01-17,"ARAIOSES, MARANHÃO"
2024-01-17,"HUMBERTO DE CAMPOS, MARANHÃO"
2024-01-17,"GOVERNADOR ARCHER, MARANHÃO"
2024-01-17,"MAGALHÃES DE ALMEIDA, MARANHÃO"
2024-01-17,"COLINAS, MARANHÃO"
2024-01-17,"TIMON, MARANHÃO"
2024-01-17,"BACABAL, MARANHÃO"
2024-01-17,"CAXIAS, MARANHÃO"
2024-01-17,"PRIMEIRA CRUZ, MARANHÃO"
2024-01-17,"GRAJAÚ, MARANHÃO"
2024-01-17,"TUTÓIA, MARANHÃO"
2024-01-17,"MIGUEL ALVES, PIAUÍ"
2024-01-17,"AVELINO LOPES, PIAUÍ"
2024-01-17,"UNIÃO, PIAUÍ"
2024-01-17,"SEBASTIÃO BARROS, PIAUÍ"
2024-01-17,"JOSÉ DE FREITAS, PIAUÍ"
2024-01-17,"CURIMATÁ, PIAUÍ"
2024-01-17,"RIACHO FRIO, PIAUÍ"
